clean_MAG,MAG,OTU_ID,phylum,host_family
MAG_156,raw-080913-2_rerun_bin_52,mOTU_46216,Actinomycetota,Beutenbergiaceae
MAG_79,raw-080913-2_bin_128,mOTU_48455,Bacillota,Lactobacillaceae
MAG_85,raw-080913-2_bin_15,mOTU_48367,Bacillota_A,Lachnospiraceae
MAG_161,raw-080913-2_rerun_bin_5,mOTU_51471,Actinomycetota,Streptomycetaceae
MAG_145,raw-080913-2_rerun_bin_103,mOTU_53818,Actinomycetota,Microbacteriaceae
MAG_140,raw-080913-2_bin_93,mOTU_46403,Chloroflexota,UBA6265
MAG_125,raw-080913-2_bin_70,mOTU_52195,Actinomycetota,Mycobacteriaceae
MAG_117,raw-080913-2_bin_60,mOTU_53737,Actinomycetota,JAAYBP01
MAG_121,raw-080913-2_bin_65,mOTU_51386,Actinomycetota,Brevibacteriaceae
MAG_107,raw-080913-2_bin_45,mOTU_51416,Deinococcota,Trueperaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_45768,Bacillota_A,Lachnospiraceae
MAG_142,raw-080913-2_bin_97,mOTU_46220,Bacillota_A,Peptostreptococcaceae
MAG_157,raw-080913-2_rerun_bin_54,mOTU_50669,Pseudomonadota,Acetobacteraceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_46056,Actinomycetota,Antricoccaceae
MAG_64,raw-080913-2_bin_103,mOTU_51955,Actinomycetota,Microbacteriaceae
MAG_122,raw-080913-2_bin_66,mOTU_53863,Actinomycetota,Mycobacteriaceae
MAG_86,raw-080913-2_bin_18,mOTU_46495,Bacillota,Enterococcaceae
MAG_135,raw-080913-2_bin_85,mOTU_48351,Actinomycetota,Nocardioidaceae
MAG_111,raw-080913-2_bin_50,mOTU_50693,Actinomycetota,Solirubrobacteraceae
MAG_159,raw-080913-2_rerun_bin_56,mOTU_51458,Actinomycetota,Mycobacteriaceae
MAG_109,raw-080913-2_bin_47,mOTU_51884,Actinomycetota,Brevibacteriaceae
MAG_75,raw-080913-2_bin_119,mOTU_47695,Bacillota_A,Ruminococcaceae
MAG_100,raw-080913-2_bin_38,mOTU_50603,Actinomycetota,JAAYBP01
MAG_85,raw-080913-2_bin_15,mOTU_50876,Bacillota_A,Lachnospiraceae
MAG_76,raw-080913-2_bin_122,mOTU_53939,Bacillota,Lactobacillaceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_53741,Actinomycetota,JAAYBP01
MAG_124,raw-080913-2_bin_6,mOTU_46134,Actinomycetota,Streptomycetaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_51754,Pseudomonadota,Xanthomonadaceae
MAG_80,raw-080913-2_bin_12,mOTU_53412,Actinomycetota,Solirubrobacteraceae
MAG_127,raw-080913-2_bin_74,mOTU_46364,Actinomycetota,Propionibacteriaceae
MAG_133,raw-080913-2_bin_82,mOTU_51263,Actinomycetota,Nocardioidaceae
MAG_211,raw-080913-8-1-ph_rerun_bin_17,mOTU_53886,Bacillota,Enterococcaceae
MAG_210,raw-080913-8-1-ph_rerun_bin_13,mOTU_48403,Bacillota,Enterococcaceae
MAG_176,raw-080913-8-1-ph_bin_20,mOTU_48407,Bacillota,Enterococcaceae
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_52158,Desulfobacterota,Adiutricaceae
MAG_172,raw-080913-8-1-ph_bin_13,mOTU_48357,Bacillota,Enterococcaceae
MAG_178,raw-080913-8-1-ph_bin_22,mOTU_46359,Desulfobacterota,Desulfovibrionaceae
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_46358,Bacillota,Streptococcaceae
MAG_177,raw-080913-8-1-ph_bin_21,mOTU_53877,Desulfobacterota,Desulfobulbaceae
MAG_186,raw-080913-8-1-ph_bin_39,mOTU_51075,Desulfobacterota,Desulfovibrionaceae
MAG_173,raw-080913-8-1-ph_bin_15,mOTU_51813,Bacillota_A,Ruminococcaceae
MAG_228,raw-080913-8-1-ph_rerun_bin_4,mOTU_48142,Bacillota,Enterococcaceae
MAG_181,raw-080913-8-1-ph_bin_28,mOTU_48129,Bacillota,Enterococcaceae
MAG_233,raw-080913-8-1-ph_rerun_bin_60,mOTU_48410,Bacillota,Enterococcaceae
MAG_207,raw-080913-8-1-ph_bin_8,mOTU_50920,Desulfobacterota,Desulfovibrionaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_45775,Bacillota_A,Clostridiaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_52233,Pseudomonadota,Enterobacteriaceae
MAG_218,raw-080913-8-1-ph_rerun_bin_31,mOTU_53850,Desulfobacterota,Desulfovibrionaceae
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_46424,Bacillota_A,Christensenellaceae
MAG_204,raw-080913-8-1-ph_bin_6,mOTU_50849,Desulfobacterota,Desulfovibrionaceae
MAG_222,raw-080913-8-1-ph_rerun_bin_37,mOTU_51822,Desulfobacterota,Desulfovibrionaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_45822,Desulfobacterota,Desulfovibrionaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_52262,Verrucomicrobiota,Akkermansiaceae
MAG_214,raw-080913-8-1-ph_rerun_bin_20,mOTU_48174,Bacillota_A,Peptostreptococcaceae
MAG_188,raw-080913-8-1-ph_bin_40,mOTU_46334,Pseudomonadota,Rhodocyclaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_52182,Bacillota_A,Acutalibacteraceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_48331,Bacillota_A,Eubacteriaceae
MAG_194,raw-080913-8-1-ph_bin_50,mOTU_53516,Pseudomonadota,Burkholderiaceae
MAG_225,raw-080913-8-1-ph_rerun_bin_41,mOTU_48268,Bacillota_A,Eubacteriaceae
MAG_239,raw-080913-8-1-ph_rerun_bin_73,mOTU_51805,Bacillota_A,Ruminococcaceae
MAG_220,raw-080913-8-1-ph_rerun_bin_34,mOTU_52245,Desulfobacterota,Desulfovibrionaceae
MAG_212,raw-080913-8-1-ph_rerun_bin_19,mOTU_48163,Bacillota,Enterococcaceae
MAG_189,raw-080913-8-1-ph_bin_43,mOTU_52163,Desulfobacterota,Adiutricaceae
MAG_201,raw-080913-8-1-ph_bin_65,mOTU_48203,Bacillota,Lactobacillaceae
MAG_226,raw-080913-8-1-ph_rerun_bin_45,mOTU_48430,Bacillota_A,Eubacteriaceae
MAG_199,raw-080913-8-1-ph_bin_63,mOTU_48090,Bacillota_A,Lachnospiraceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_46452,Planctomycetota,Thermoguttaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_53866,Bacillota_A,Christensenellaceae
MAG_223,raw-080913-8-1-ph_rerun_bin_39,mOTU_45838,Desulfobacterota,UBA2174_A
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_48347,Bacillota_A,CAG-74
MAG_229,raw-080913-8-1-ph_rerun_bin_52,mOTU_46481,Desulfobacterota,Desulfovibrionaceae
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_51799,Bacillota_A,Ruminococcaceae
MAG_205,raw-080913-8-1-ph_bin_77,mOTU_51803,Bacillota_A,MGBC116941
MAG_200,raw-080913-8-1-ph_bin_64,mOTU_45183,Bacillota,Streptococcaceae
MAG_14,raw-080613-5-ph_rerun_bin_27,mOTU_153631,Actinomycetota,Beutenbergiaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_83493,Bacillota,Gemellaceae
MAG_193,raw-080913-8-1-ph_bin_48,mOTU_156693,Actinomycetota,Mycobacteriaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_144645,Actinomycetota,Mycobacteriaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_45304,Bacillota,Staphylococcaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_165911,Pseudomonadota,Pasteurellaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_144681,Bacillota,Streptococcaceae
MAG_7,raw-080613-5-ph_rerun_bin_18,mOTU_86671,Actinomycetota,Dermatophilaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_144990,Actinomycetota,Mycobacteriaceae
MAG_238,raw-080913-8-1-ph_rerun_bin_72,mOTU_45349,Bacillota,Streptococcaceae
MAG_13,raw-080613-5-ph_rerun_bin_26,mOTU_121156,Actinomycetota,Dermabacteraceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_149361,Actinomycetota,Mycobacteriaceae
MAG_192,raw-080913-8-1-ph_bin_47,mOTU_167721,Pseudomonadota,Pasteurellaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_153651,Actinomycetota,Mycobacteriaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_175161,Bacillota,Gemellaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_153882,Actinomycetota,Micromonosporaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_147794,Actinomycetota,Streptosporangiaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_149032,Actinomycetota,Mycobacteriaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_91366,Actinomycetota,Nocardioidaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_148984,Bacillota,Aerococcaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_159994,Actinomycetota,Actinomycetaceae
MAG_235,raw-080913-8-1-ph_rerun_bin_63,mOTU_170355,Bacillota,Gemellaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_45254,Pseudomonadota,Burkholderiaceae_A
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_149056,Actinomycetota,Dermatophilaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_145156,Actinomycetota,Propionibacteriaceae
MAG_175,raw-080913-8-1-ph_bin_17,mOTU_86967,Actinomycetota,Actinomycetaceae
MAG_41,raw-080613-5-ph_rerun_bin_59,mOTU_153676,Actinomycetota,Mycobacteriaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_30537,Bacillota,Staphylococcaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_86982,Actinomycetota,Actinomycetaceae
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_156807,Bacillota,Staphylococcaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_145092,Actinomycetota,Jatrophihabitantaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_149421,Actinomycetota,Mycobacteriaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_149730,Actinomycetota,Propionibacteriaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_91284,Actinomycetota,Nakamurellaceae
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_35736,Bacillota,Staphylococcaceae
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_166501,Pseudomonadota,Pseudomonadaceae
MAG_10,raw-080613-5-ph_rerun_bin_22,mOTU_145089,Actinomycetota,Nocardioidaceae
MAG_4,raw-080613-5-ph_rerun_bin_14,mOTU_149668,Actinomycetota,Propionibacteriaceae
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_156667,Bacillota,Enterococcaceae
MAG_112,raw-080913-2_bin_51,mOTU_170995,Actinomycetota,Propionibacteriaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_153850,Actinomycetota,Micromonosporaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_148979,Actinomycetota,Mycobacteriaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_45069,Bacillota,Streptococcaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_30422,Pseudomonadota,Rhizobiaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_44821,Bacillota,Staphylococcaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_149086,Actinomycetota,Mycobacteriaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_153611,Bacillota,Enterococcaceae
MAG_58,raw-080813-7-mc_bin_24,mOTU_45219,Bacillota,Streptococcaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_156845,Bacillota,Enterococcaceae
MAG_67,raw-080913-2_bin_107,mOTU_144637,Actinomycetota,Mycobacteriaceae
MAG_114,raw-080913-2_bin_54,mOTU_30434,Pseudomonadota,Rhizobiaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_156658,Bacillota,Enterococcaceae
MAG_61,raw-080813-7-mc_bin_27,mOTU_45142,Bacillota,Streptococcaceae
MAG_77,raw-080913-2_bin_123,mOTU_170391,Bacillota,Gemellaceae
MAG_59,raw-080813-7-mc_bin_25,mOTU_159993,Bacillota,Lactobacillaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_156800,Bacillota,Enterococcaceae
MAG_96,raw-080913-2_bin_33,mOTU_165940,Pseudomonadota,Enterobacteriaceae
MAG_82,raw-080913-2_bin_137,mOTU_170393,Bacillota,Gemellaceae
MAG_230,raw-080913-8-1-ph_rerun_bin_53,mOTU_45274,Bacillota,Streptococcaceae
MAG_162,raw-080913-2_rerun_bin_64,mOTU_91135,Actinomycetota,JAAYBP01
MAG_155,raw-080913-2_rerun_bin_39,mOTU_86661,Actinomycetota,Nocardioidaceae
MAG_73,raw-080913-2_bin_116,mOTU_91345,Actinomycetota,Dermatophilaceae
MAG_117,raw-080913-2_bin_60,mOTU_93972,Actinomycetota,JAAYBP01
MAG_158,raw-080913-2_rerun_bin_55,mOTU_35824,Actinomycetota,Nocardioidaceae
MAG_111,raw-080913-2_bin_50,mOTU_153785,Actinomycetota,Solirubrobacteraceae
MAG_122,raw-080913-2_bin_66,mOTU_144616,Actinomycetota,Mycobacteriaceae
MAG_143,raw-080913-2_bin_99,mOTU_91313,Pseudomonadota,Xanthomonadaceae
MAG_115,raw-080913-2_bin_57,mOTU_91194,Actinomycetota,Nakamurellaceae
MAG_127,raw-080913-2_bin_74,mOTU_149711,Actinomycetota,Propionibacteriaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_149394,Actinomycetota,Geodermatophilaceae
MAG_131,raw-080913-2_bin_80,mOTU_173518,Actinomycetota,Actinomycetaceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_159995,Actinomycetota,Actinomycetaceae
MAG_92,raw-080913-2_bin_26,mOTU_145151,Actinomycetota,Mycobacteriaceae
MAG_167,raw-080913-2_rerun_bin_79,mOTU_35805,Actinomycetota,Nocardioidaceae
MAG_104,raw-080913-2_bin_42,mOTU_35920,Actinomycetota,Nocardioidaceae
MAG_168,raw-080913-2_rerun_bin_86,mOTU_149035,Actinomycetota,Dermatophilaceae
MAG_138,raw-080913-2_bin_89,mOTU_35936,Actinomycetota,Dermatophilaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_167805,Pseudomonadota,Enterobacteriaceae
MAG_103,raw-080913-2_bin_41,mOTU_149119,Actinomycetota,Solirubrobacteraceae
MAG_156,raw-080913-2_rerun_bin_52,mOTU_83716,Actinomycetota,Beutenbergiaceae
MAG_81,raw-080913-2_bin_130,mOTU_156770,Bacillota,Streptococcaceae
MAG_107,raw-080913-2_bin_45,mOTU_145178,Deinococcota,Trueperaceae
MAG_95,raw-080913-2_bin_32,mOTU_91305,Actinomycetota,Geodermatophilaceae
MAG_105,raw-080913-2_bin_43,mOTU_91375,Actinomycetota,Dermatophilaceae
MAG_102,raw-080913-2_bin_40,mOTU_91354,Actinomycetota,Nocardioidaceae
MAG_64,raw-080913-2_bin_103,mOTU_84054,Actinomycetota,Microbacteriaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_149296,Actinomycetota,Dermatophilaceae
MAG_75,raw-080913-2_bin_119,mOTU_86586,Bacillota_A,Ruminococcaceae
MAG_134,raw-080913-2_bin_84,mOTU_149699,Actinomycetota,Microbacteriaceae
MAG_99,raw-080913-2_bin_37,mOTU_91295,Actinomycetota,JAAYBP01
MAG_70,raw-080913-2_bin_111,mOTU_35943,Bacillota,Lactobacillaceae
MAG_88,raw-080913-2_bin_20,mOTU_153817,Actinomycetota,Mycobacteriaceae
MAG_90,raw-080913-2_bin_22,mOTU_149342,Actinomycetota,Mycobacteriaceae
MAG_133,raw-080913-2_bin_82,mOTU_149303,Actinomycetota,Nocardioidaceae
MAG_109,raw-080913-2_bin_47,mOTU_149696,Actinomycetota,Brevibacteriaceae
MAG_116,raw-080913-2_bin_58,mOTU_175080,Actinomycetota,Dermatophilaceae
MAG_149,raw-080913-2_rerun_bin_17,mOTU_156682,Actinomycetota,Mycobacteriaceae
MAG_121,raw-080913-2_bin_65,mOTU_149674,Actinomycetota,Brevibacteriaceae
MAG_76,raw-080913-2_bin_122,mOTU_45077,Bacillota,Lactobacillaceae
MAG_108,raw-080913-2_bin_46,mOTU_31479,Actinomycetota,Brevibacteriaceae
MAG_124,raw-080913-2_bin_6,mOTU_149397,Actinomycetota,Streptomycetaceae
MAG_85,raw-080913-2_bin_15,mOTU_156745,Bacillota_A,Lachnospiraceae
MAG_135,raw-080913-2_bin_85,mOTU_175078,Actinomycetota,Nocardioidaceae
MAG_79,raw-080913-2_bin_128,mOTU_144634,Bacillota,Lactobacillaceae
MAG_93,raw-080913-2_bin_27,mOTU_149166,Actinomycetota,Nocardioidaceae
MAG_86,raw-080913-2_bin_18,mOTU_144640,Bacillota,Enterococcaceae
MAG_74,raw-080913-2_bin_117,mOTU_45309,Bacteroidota,Dysgonomonadaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_91290,Pseudomonadota,Xanthomonadaceae
MAG_89,raw-080913-2_bin_21,mOTU_153729,Actinomycetota,Pseudonocardiaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_93905,Bacillota_A,Lachnospiraceae
MAG_63,raw-080913-2_bin_100,mOTU_144624,Bacillota,Lactobacillales; Unclassified family
MAG_142,raw-080913-2_bin_97,mOTU_153828,Bacillota_A,Peptostreptococcaceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_86980,Actinomycetota,Antricoccaceae
MAG_91,raw-080913-2_bin_23,mOTU_149322,Actinomycetota,Dermatophilaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_159997,Actinomycetota,Actinomycetaceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_86599,Actinomycetota,JAAYBP01
MAG_161,raw-080913-2_rerun_bin_5,mOTU_148996,Actinomycetota,Streptomycetaceae
MAG_145,raw-080913-2_rerun_bin_103,mOTU_84045,Actinomycetota,Microbacteriaceae
MAG_125,raw-080913-2_bin_70,mOTU_149061,Actinomycetota,Mycobacteriaceae
MAG_157,raw-080913-2_rerun_bin_54,mOTU_35953,Pseudomonadota,Acetobacteraceae
MAG_71,raw-080913-2_bin_113,mOTU_30488,Bacillota,Erysipelotrichaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_87040,Actinomycetota,Microbacteriaceae
MAG_204,raw-080913-8-1-ph_bin_6,mOTU_86695,Desulfobacterota,Desulfovibrionaceae
MAG_177,raw-080913-8-1-ph_bin_21,mOTU_166000,Desulfobacterota,Desulfobulbaceae
MAG_181,raw-080913-8-1-ph_bin_28,mOTU_148987,Bacillota,Enterococcaceae
MAG_212,raw-080913-8-1-ph_rerun_bin_19,mOTU_144653,Bacillota,Enterococcaceae
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_83734,Bacillota_A,Christensenellaceae
MAG_178,raw-080913-8-1-ph_bin_22,mOTU_93945,Desulfobacterota,Desulfovibrionaceae
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_45271,Bacillota,Streptococcaceae
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_30470,Desulfobacterota,Adiutricaceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_35856,Planctomycetota,Thermoguttaceae
MAG_176,raw-080913-8-1-ph_bin_20,mOTU_149378,Bacillota,Enterococcaceae
MAG_225,raw-080913-8-1-ph_rerun_bin_41,mOTU_177257,Bacillota_A,Eubacteriaceae
MAG_228,raw-080913-8-1-ph_rerun_bin_4,mOTU_144641,Bacillota,Enterococcaceae
MAG_214,raw-080913-8-1-ph_rerun_bin_20,mOTU_30519,Bacillota_A,Peptostreptococcaceae
MAG_207,raw-080913-8-1-ph_bin_8,mOTU_164537,Desulfobacterota,Desulfovibrionaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_44828,Bacillota_A,Acutalibacteraceae
MAG_198,raw-080913-8-1-ph_bin_60,mOTU_30517,Bacillota_A,Peptostreptococcaceae
MAG_172,raw-080913-8-1-ph_bin_13,mOTU_149430,Bacillota,Enterococcaceae
MAG_223,raw-080913-8-1-ph_rerun_bin_39,mOTU_45152,Desulfobacterota,UBA2174_A
MAG_186,raw-080913-8-1-ph_bin_39,mOTU_153908,Desulfobacterota,Desulfovibrionaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_45148,Bacillota_A,Clostridiaceae
MAG_211,raw-080913-8-1-ph_rerun_bin_17,mOTU_156641,Bacillota,Enterococcaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_30464,Bacillota_A,Christensenellaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_162336,Desulfobacterota,Desulfovibrionaceae
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_87001,Bacillota_A,Ruminococcaceae
MAG_218,raw-080913-8-1-ph_rerun_bin_31,mOTU_153609,Desulfobacterota,Desulfovibrionaceae
MAG_201,raw-080913-8-1-ph_bin_65,mOTU_156646,Bacillota,Lactobacillaceae
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_93900,Bacillota_A,CAG-74
MAG_186,raw-080913-8-1-ph_bin_39,mOTU_153907,Desulfobacterota,Desulfovibrionaceae
MAG_224,raw-080913-8-1-ph_rerun_bin_40,mOTU_156750,Bacillota,Enterococcaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_153603,Verrucomicrobiota,Akkermansiaceae
MAG_220,raw-080913-8-1-ph_rerun_bin_34,mOTU_144652,Desulfobacterota,Desulfovibrionaceae
MAG_188,raw-080913-8-1-ph_bin_40,mOTU_45273,Pseudomonadota,Rhodocyclaceae
MAG_173,raw-080913-8-1-ph_bin_15,mOTU_31560,Bacillota_A,Ruminococcaceae
MAG_194,raw-080913-8-1-ph_bin_50,mOTU_31609,Pseudomonadota,Burkholderiaceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_149419,Bacillota_A,Eubacteriaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_72335,Bacillota,Streptococcaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_24172,Bacillota,Gemellaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_27402,Bacillota,Gemellaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_73831,Actinomycetota,Mycobacteriaceae
MAG_200,raw-080913-8-1-ph_bin_64,mOTU_60777,Bacillota,Streptococcaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_76934,Pseudomonadota,Pasteurellaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_71079,Actinomycetota,Mycobacteriaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_60710,Bacillota,Aerococcaceae
MAG_193,raw-080913-8-1-ph_bin_48,mOTU_74420,Actinomycetota,Mycobacteriaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_74496,Actinomycetota,Mycobacteriaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_67335,Actinomycetota,Mycobacteriaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_73551,Actinomycetota,Propionibacteriaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_67318,Actinomycetota,Jatrophihabitantaceae
MAG_7,raw-080613-5-ph_rerun_bin_18,mOTU_79644,Actinomycetota,Dermatophilaceae
MAG_235,raw-080913-8-1-ph_rerun_bin_63,mOTU_24674,Bacillota,Gemellaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_74267,Actinomycetota,Nakamurellaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_24585,Bacillota,Staphylococcaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_79164,Actinomycetota,Dermatophilaceae
MAG_175,raw-080913-8-1-ph_bin_17,mOTU_66509,Actinomycetota,Actinomycetaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_79089,Actinomycetota,Micromonosporaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_73865,Actinomycetota,Actinomycetaceae
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_76778,Bacillota,Staphylococcaceae
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_24578,Bacillota,Staphylococcaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_71458,Actinomycetota,Mycobacteriaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_71073,Actinomycetota,Mycobacteriaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_61265,Actinomycetota,Nocardioidaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_82264,Pseudomonadota,Burkholderiaceae_A
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_72093,Bacillota,Enterococcaceae
MAG_23,raw-080613-5-ph_rerun_bin_38,mOTU_71548,Actinomycetota,Mycobacteriaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_79083,Actinomycetota,Micromonosporaceae
MAG_192,raw-080913-8-1-ph_bin_47,mOTU_60734,Pseudomonadota,Pasteurellaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_71087,Actinomycetota,Mycobacteriaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_66829,Actinomycetota,Actinomycetaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_66039,Actinomycetota,Propionibacteriaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_82288,Actinomycetota,Mycobacteriaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_24581,Bacillota,Staphylococcaceae
MAG_4,raw-080613-5-ph_rerun_bin_14,mOTU_79170,Actinomycetota,Propionibacteriaceae
MAG_16,raw-080613-5-ph_rerun_bin_2,mOTU_60666,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_77030,Pseudomonadota,Pseudomonadaceae
MAG_10,raw-080613-5-ph_rerun_bin_22,mOTU_66498,Actinomycetota,Nocardioidaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_74405,Actinomycetota,Streptosporangiaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_72460,Bacillota,Enterococcaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_71698,Pseudomonadota,Rhizobiaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_64001,Bacillota,Enterococcaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_60599,Bacillota,Streptococcaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_76775,Bacillota,Staphylococcaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_24449,Bacillota,Enterococcaceae
MAG_58,raw-080813-7-mc_bin_24,mOTU_60680,Bacillota,Streptococcaceae
MAG_81,raw-080913-2_bin_130,mOTU_72327,Bacillota,Streptococcaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_66887,Actinomycetota,Mycobacteriaceae
MAG_77,raw-080913-2_bin_123,mOTU_24699,Bacillota,Gemellaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_60560,Bacillota,Enterococcaceae
